CIK NUMBER,COMPANY NAME,REPORTING FILE NUMBER,ADDRESS1,ADDRESS2,CITY,STATE CODE,ZIP CODE
1419238,ALPHASOURCE CAPITAL SECURITIES LLC,867759,35 WALKER ST # 12,12TH FLOOR,NEW YORK,NY,10013
1421502,"MONITOR CAPITAL, LLC",867782,1018 MAIN ST,BOX 414,FISHKILL,NY,12524
1421692,LAZARD MIDDLE MARKET LLC,867786,80 S 8TH ST # 27,27TH FLOOR,MINNEAPOLIS,MN,55402
1422725,"MIURA CAPITAL, LLC",867793,1395 BRICKELL AVE STE 1560,SUITE 1560,MIAMI,FL,33131
1423570,"ABERDEEN FUND DISTRIBUTORS, LLC",867799,1900 MARKET ST STE 200,SUITE 200,PHILADELPHIA,PA,19103
1426856,VIEW PARTNERS CAPITAL LLC,867828,575 MADISON AVE # 10,10TH FLOOR,NEW YORK,NY,10022
1427421,MUZINICH CAPITAL LLC,867832,450 PARK AVE STE 1800,SUITE 1800,NEW YORK,NY,10022
1434262,QATALYST PARTNERS LP,867887,1 MARITIME PLZ FL 24,,SAN FRANCISCO,CA,94111
1435251,QUESTRADE USA INC.,867899,5700 YONGE STREET,SUITE 1900,"TORONTO, ONTARIO",,M2M 4K2
1435414,"PARAMAX SECURITIES, LLC",867902,333 INTERNATIONAL DR STE A,SUITE A,WILLIAMSVILLE,NY,14221
1436964,"BRIGHTCHOICE FINANCIAL, LLC",867910,555 GREAT CIRCLE RD,C/O SARAH HANLON,NASHVILLE,TN,37228
1439866,SALIENT CAPITAL L.P.,867938,4265 SAN FELIPE ST # 8,8TH FLOOR,HOUSTON,TX,77027
1440162,"AUTOMATED EQUITY FINANCE MARKETS, INC.",867941,225 LIBERTY ST STE 1020,"10TH FLOOR,",NEW YORK,NY,10281
1440313,"PHARUS SECURITIES, LLC",867948,244 5TH AVE STE 1249,SUITE 1249,NEW YORK,NY,10001
1440654,"EAST WIND SECURITIES, LLC",867955,810 7TH AVE # 35,35TH FLOOR,NEW YORK,NY,10019
1442140,"SABADELL SECURITIES USA, INC.",867975,1111 BRICKELL AVE FL 30,2 SOUTH BISCAYNE BLVD,MIAMI,FL,33131
1442141,LIBERUM CAPITAL INC,867976,575 5TH AVE # 20,20TH FLOOR,NEW YORK,NY,10017
1444934,"EXECUTION ACCESS, LLC",868021,1177 AVENUE OF THE AMERICAS # 51,51ST FLOOR,NEW YORK,NY,10036
1445842,"STUYVESANT SQUARE ADVISORS, INC.",868035,30 OLD KINGS HWY S STE 228,SUITE 228,DARIEN,CT,6820
1449489,"SAWAYA PARTNERS SECURITIES, LLC",868076,888 7TH AVE FL 15,,NEW YORK,NY,10106
1451251,IIFL CAPITAL INC.,868100,1120 AVENUE OF THE AMERICAS STE 403,,NEW YORK,NY,10036
1451605,"USRP EQUITIES, LLC",868106,99 WOOD AVE S,,ISELIN,NJ,8830
1451977,"NORTHCOAST RESEARCH PARTNERS, LLC",868115,1301 E 9TH ST # 15,15TH FLOOR,CLEVELAND,OH,44114
1456250,OASIS PRO MARKETS LLC,868164,1 THORNDAL CIR,,DARIEN,CT,6820
1457165,"J.V.B. FINANCIAL GROUP, LLC",868186,3 COLUMBUS CIR # 24,24TH FLOOR,NEW YORK,NY,10019
1461128,AVATAR CAPITAL GROUP LLC,868218,525 WASHINGTON BLVD # 14,14TH FLOOR,JERSEY CITY,NJ,7310
1461556,"AVENDUS CAPITAL, INC.",868226,445 PARK AVE FL 19,,NEW YORK,NY,10022
1463911,"YOUNG AMERICA CAPITAL, LLC",868260,141 E BOSTON POST RD,,MAMARONECK,NY,10543
1465622,BREVAN HOWARD US LLC,868278,590 MADISON AVE FL 9,,NEW YORK,NY,10022
1466697,FLOW TRADERS U.S. LLC,868300,1114 AVENUE OF THE AMERICAS # 4,4TH FLOOR,NEW YORK,NY,10036
1467855,"SHEA & COMPANY, LLC",868319,200 CLARENDON ST FL 45,,BOSTON,MA,2116
1468209,SHARENETT SECURITIES LLC,868326,100 WALL ST # 5,5TH FLOOR,NEW YORK,NY,10005
1469149,"COINBASE SECURITIES, INC.",868337,200 PARK AVE S # 12,12TH FL,NEW YORK,NY,10003
1473290,"HARBOR VIEW ADVISORS, LLC",868401,822 A1A N STE 200,,PONTE VEDRA,FL,32082
1475022,PERTH ADVISORS LLC,868423,251 W 19TH ST # 62D,6TH FLOOR,NEW YORK,NY,10011
1476944,STONE KEY SECURITIES LLC,868440,411 W PUTNAM AVE,,GREENWICH,CT,6830
1476946,"MERCURY CAPITAL ADVISORS, LLC",868442,225 LIBERTY ST # 36,36TH FLOOR,NEW YORK,NY,10281
1477615,LARRAINVIAL SECURITIES US LLC,868452,EL BOSQUE NORTE 0177,,LAS CONDES SANTIAGO,,7550100
1477617,"SUMRIDGE PARTNERS, LLC",868454,111 TOWN SQUARE PL,,JERSEY CITY,NJ,7310
1478146,BOURSA INVESTMENTS,868457,690 OTAY LAKES RD STE 275,SUITE 275,CHULA VISTA,CA,91910
1478227,"ERNST & YOUNG CAPITAL ADVISORS, LLC",868461,5 TIMES SQ # 17,17TH FLOOR,NEW YORK,NY,10036
1478318,"BRYAN GARNIER SECURITIES, LLC",868463,750 LEXINGTON AVE # 16,16TH FLOOR,NEW YORK,NY,10022
1479459,"MCP SECURITIES, LLC",868473,777 3RD AVE # 25,25TH FLOOR,NEW YORK,NY,10017
1480302,WELLINGTON FUNDS DISTRIBUTORS INC.,868476,280 CONGRESS ST,,BOSTON,MA,2210
1482025,ASHMORE INVESTMENT MANAGEMENT (US) CORPORATION,868490,475 5TH AVE # 15,15TH FLOOR,NEW YORK,NY,10017
1484899,CODE ADVISORS LLC,868511,921 FRONT ST STE 2225,SUITE 2225,SAN FRANCISCO,CA,94111
1487279,WEALTHFRONT BROKERAGE LLC,868534,261 HAMILTON AVE,,PALO ALTO,CA,94301
1487801,"APOLLO GLOBAL SECURITIES, LLC",868542,9 W 57TH ST # 48,48TH FL,NEW YORK,NY,10019
1488542,"SIMPLEX TRADING, LLC",868556,230 S LA SALLE ST STE 08,500,CHICAGO,IL,60604
1490968,AERIS PARTNERS LLC,868579,500 BOYLSTON ST # 18,18TH FLOOR,BOSTON,MA,2116
1491645,"CENTERBOARD SECURITIES, LLC",868593,9430 RESEARCH BLVD STE 120,,AUSTIN,TX,78759
1491895,OTC LINK LLC,868596,300 VESEY ST,"(1 NORTH END AVE), 12TH FLOOR",NEW YORK,NY,10282
1492087,CITCO SECURITIES INC.,868601,"2 BLOOR ST. E, SUITE 2700",,"TORONTO, ON",,M4W 1A8
1492493,ROC GLOBAL LLC,868605,295 MADISON AVE OFC 1226,"12TH FLOOR,",NEW YORK,NY,10017
1492598,"FENICS EXECUTION, LLC",868606,55 WATER ST,,NEW YORK,NY,10041
1494660,ELM CAPITAL USA LIMITED,868633,"7TH FLOOR, SOUTHWEST HOUSE","11A REGENT STREET, ST JAMES",LONDON,,SW1Y 4LR
1496217,LLOYDS SECURITIES INC.,868647,1095 AVENUE OF THE AMERICAS,,NEW YORK,NY,10036
1496270,"MAR & ASSOCIATES, INC",868649,1901 AVENUE OF THE STARS FL 2,,LOS ANGELES,CA,90067
1496738,"CHURCHILL STATESIDE SECURITIES, LLC",868652,2325 LAKEVIEW PKWY,,ALPHARETTA,GA,30009
1497950,"TIGRESS FINANCIAL PARTNERS, LLC",868671,410 PARK AVE # 12,12TH FLOOR,NEW YORK,NY,10022
1499647,DAM CAPITAL (USA) INC.,868685,42 BROADWAY STE 12,129,NEW YORK,NY,10004
1499812,PIMCO INVESTMENTS LLC,868686,1633 BROADWAY # 45,45TH FLOOR,NEW YORK,NY,10019
1500533,ATB CAPITAL MARKETS USA INC.,868692,"#410, 585 8TH AVENUE SW",SUITE 1100,CALGARY,,T2P 1G1
1500767,"G.DISTRIBUTORS, LLC",868697,1 CORPORATE CTR,,RYE,NY,10580
1501393,ASANTE CAPITAL GROUP ADVISORS LLC,868701,"4TH FLOOR, 25 OLD BURLINGTON STREET",BERKELEY SQUARE,LONDON,,W1S 3AN
1501847,LPS CAPITAL LLC,868706,150 E 52ND ST STE 5001,SUITE 5001,NEW YORK,NY,10022
1504753,SGI SECURITIES LLC,868732,7 PENN PLZ STE 1400,SUITE 1400,NEW YORK,NY,10001
1505688,"BAYRIDGE SECURITIES, LLC",868739,600 MONTGOMERY ST,,SAN FRANCISCO,CA,94111
1506755,"BERKERY NOYES SECURITIES, LLC",868750,245 PARK AVE # 16,16TH FLOOR,NEW YORK,NY,10167
1507413,CGIS SECURITIES LLC,868758,990 BISCAYNE BLVD STE 0,901,MIAMI,FL,33132
1507735,"REAGAN SECURITIES, INC.",868760,3495 PIEDMONT RD NE STE 920,"BUILDING 10,",ATLANTA,GA,30305
1507991,"XTELLUS CAPITAL PARTNERS, INC.",868766,535 MADISON AVE FL 5,"405 LEXINGTON AVE, 26TH FLOOR",NEW YORK,NY,10022
1509400,"LOCUST WALK SECURITIES, LLC",868771,200 CLARENDON ST # 51,51ST FLOOR,BOSTON,MA,2116
1509693,"JUMPSTART SECURITIES, LLC",868773,3455 PEACHTREE RD NE # 5,5TH FLOOR,ATLANTA,GA,30326
1513209,"XP INVESTMENTS US, LLC",868817,701 BRICKELL AVE # 2120,#2120,MIAMI,FL,33131
1516966,PEEL HUNT INC.,868845,7TH FLOOR,100 LIVERPOOL STREET,LONDON,,EC2M 2AT
1519324,"AIG GLOBAL CAPITAL MARKETS SECURITIES, LLC",868860,50 DANBURY RD,,WILTON,CT,6897
1519614,BROADHAVEN SECURITIES LLC,868862,150 N RIVERSIDE PLZ # 25,25TH FLOOR,CHICAGO,IL,60606
1519615,LUMA SECURITIES LLC,868863,101 5TH AVE STE 900,SUITE 900,NEW YORK,NY,10003
1522312,"STRUCTURA GROUP, LTD.",868884,344 N OLD WOODWARD AVE,,BIRMINGHAM,MI,48009
1527310,"LEXINGTON PARK CAPITAL MARKETS, LLC",868925,390 N ORANGE AVE # 23,23RD FLOOR,ORLANDO,FL,32801
1527511,"BACK BAY LIFE SCIENCE ADVISORY, LLC",868931,2016 OCEAN STREET,MAIL BOX 5,NARSHFIELD,MA,2050
1527875,WHITEHALL CAPITAL MARKETS LLC,868936,7 WORLD TRADE CTR,# 46,NEW YORK,NY,10007
1528390,DBO PARTNERS LLC,868949,1409 CHAPIN AVE # 2,2ND FLOOR,BURLINGAME,CA,94010
1529560,"DYNASTY SECURITIES, LLC",868962,200 CENTRAL AVE FL 15,FLOOR 15,ST PETERSBURG,FL,33701
1530262,TORCH PARTNERS CORPORATE FINANCE INC,868966,33 CAVENDISH SQUARE,,LONDON,,W1G 0PW
1532577,BRASIL PLURAL SECURITIES LLC,868982,545 MADISON AVE # 8,8TH FLOOR,NEW YORK,NY,10022
1534163,"DBOT ATS, LLC",869001,1441 BROADWAY,STE 5116,NEW YORK,NY,10018
1536098,BFINANCE US LTD.,869021,2ND FLOOR,36 QUEEN STREET,LONDON,,EC4R 1BN
1542048,"RSP INVESTMENTS, LLC",869046,2550 M ST NW STE 321,SUITE 321,WASHINGTON,DC,20037
1544304,WOMBAT CAPITAL MARKETS LLC,869059,366 MADISON AVE # 3,3RD FL,NEW YORK,NY,10017
1547028,AEON CAPITAL INC,869080,1715 HIGHWAY 35 STE 102,SUITE 102,MIDDLETOWN,NJ,7748
1547776,"KOVACK INTERNATIONAL WEALTH MANAGEMENT, INC.",869086,6451 N FEDERAL HWY,,FT LAUDERDALE,FL,33308
1549881,MOTILAL OSWAL SECURITIES INTERNATIONAL PRIVATE LIMITED,869093,"MOTILAL OSWAL TOWERS, GOKHALE & SAYANI R",MAHARASHTRA,"PRABHADEVI, MUMBAI",NJ,400 025
1550689,STOCKKINGS CAPITAL LLC,869100,26 BROADWAY STE 346,SUITE 346,NEW YORK,NY,10004
1551018,HEDGEMARK SECURITIES LLC,869106,240 GREENWICH STREET,6TH FLOOR,NEW YORK,NY,10286
1553017,WESTPAC CAPITAL MARKETS LLC,869113,575 5TH AVE FL 39,,NEW YORK,NY,10017
1554550,CRESTA WESTHALL LLP,869126,17 SAVILE ROW,,LONDON,,W1S 3PN
1554888,"CRITICAL TRADING, LLC",869144,120 W 45TH ST # 15,15TH FLOOR,NEW YORK,NY,10036
1557384,"DRIVEWEALTH, LLC",869161,15 EXCHANGE PL # 10,10TH FLOOR,JERSEY CITY,NJ,7302
1558695,"CONFIGURE PARTNERS SECURITIES, LLC",869172,3280 PEACHTREE RD NE # 7,7TH FLOOR,ATLANTA,GA,30305
1558805,HGI (USA) INVESTMENTS LLC,869176,1185 AVENUE OF THE AMERICAS STE 206,SUITE 206,NEW YORK,NY,10036
1561980,HAMILTON GRANT LLC,869192,70 S LAKE AVE,,PASADENA,CA,91101
1562245,ARES INVESTOR SERVICES LLC,869194,800 CORPORATE POINTE # 3,3RD FLOOR,CULVER CITY,CA,90230
1563960,THREE OCEAN SECURITIES LLC,869203,551 5TH AVE STE 3800,,NEW YORK,NY,10176
1565379,OLSEN PALMER LLC,869220,1501 M ST NW STE 250,SUITE 250,WASHINGTON,DC,20005
1568436,BANKERS CAPITAL INTERNATIONAL,869231,99 PARK AVE # 15,15TH FLOOR,NEW YORK,NY,10016
1572095,"JANE STREET EXECUTION SERVICES, LLC",869254,250 VESEY ST # 3,3RD FLOOR,NEW YORK,NY,10281
1573776,BML SECURITIES LLC,869262,2016 OCEAN ST UNIT 23,UNIT 23,MARSHFIELD,MA,2050
1573779,WHARTON MIDMARKET SECURITIES INC.,869265,1201 BOSTON POST RD,,MILFORD,CT,6460
1574366,"BREAKWATER GROUP DISTRIBUTION SERVICES, LLC",869269,350 MADISON AVE,,NEW YORK,NY,10017
1577405,ALDWYCH SECURITIES LLC,869286,70 SEAVIEW AVE STE 1504,SUITE 1504,STAMFORD,CT,6902
1580446,LIFESCI CAPITAL,869305,250 W 55TH ST # 34,34TH FLOOR,NEW YORK,NY,10019
1583733,J.C. FLOWERS SECURITIES CO. LLC,869325,767 5TH AVE FL 23,,NEW YORK,NY,10153
1584139,"MILLINGTON INVESTMENTS, LLC",869328,222 S MILL ST,,NAPERVILLE,IL,60540
1584711,"BHA SELECT NETWORK, LLC",869341,1 LINCOLN ST # 24,24TH FLOOR,BOSTON,MA,2111
1584977,"NEBARI SECURITIES, LLC",869344,460 NE 28TH ST,UNIT LPH 4201,MIAMI,FL,33137
1586743,"JETT CAPITAL ADVISORS, LLC",869353,712 5TH AVE FL 11,,NEW YORK,NY,10019
1589275,NORTHILL DISTRIBUTION US INC.,869369,280 PARK AVE STE 4301,39TH FLOOR,NEW YORK,NY,10017
1590108,"MC SQUARE CAPITAL, LLC",869374,71 ARCH ST,,GREENWICH,CT,6830
1592064,"ASSETMARK BROKERAGE, LLC",869391,1655 GRANT ST FL 10,,CONCORD,CA,94520
1603788,PJT PARTNERS LP,869442,280 PARK AVE # 15,15TH FLOOR,NEW YORK,NY,10017
1604870,BAILLIE GIFFORD FUNDS SERVICES LLC,869448,CALTON SQUARE,1 GREENSIDE ROW,EDINBURGH,,EH1 3AN
1605195,LAURENTIAN CAPITAL (USA) INC,869450,1360 REN∩┐╜-L∩┐╜VESQUE BOULEVARD WEST,SUITE 620,MONTREAL,,H3G0E5
1609895,"RAPID EXECUTION SERVICES, LLC",869485,440 S LA SALLE ST STE 1525,SUITE 1525,CHICAGO,IL,60605
1610915,"FOCUS STRATEGIES MERCHANT BANKING, LLC",869495,7600 N CAPITAL OF TEXAS HWY STE 345,"BUILDING B,",AUSTIN,TX,78731
1611133,RIVERSTONE CAPITAL SERVICES LLC,869497,712 5TH AVE,,NEW YORK,NY,10019
1612322,"AXIA CAPITAL MARKETS, LLC",869504,555 MADISON AVE STE 11A,,NEW YORK,NY,10022
1614322,EDELWEISS FINANCIAL SERVICES INC.,869508,450 LEXINGTON AVE,WEWORK 4TH FLOOR,NEW YORK,NY,10017
1615950,MIAC CAPITAL MARKETS LLC,869515,521 5TH AVE STE 900,,NEW YORK,NY,10175
1616344,CITADEL CLEARING LLC,869521,131 S DEARBORN ST FL 32,,CHICAGO,IL,60603
1617845,"OCEAN TOMO INVESTMENT GROUP, LLC",869526,42 BROADWAY STE 12-129,ROOM 6,NEW YORK,NY,10004
1622967,MAINLINE SECURITIES LLC,869544,308 E LANCASTER AVE STE 302,,WYNNEWOOD,PA,19096
1623524,"TENOAKS ENERGY ADVISORS, LLC",869548,14180 DALLAS PKWY STE 700,PARKWAY OFFICE CENTER NORTH,DALLAS,TX,75254
1627419,CAPELLA SECURITIES LLC,869567,42 BROADWAY STE 12-129,ROOM 11B,NEW YORK,NY,10004
1631661,D12 CAPITAL MARKETS INC.,869581,5 REVERE PLACE,"333 BAY STREET, 17TH FLOOR",TORONTO,,M8Z 2Z1
1632418,ICR CAPITAL LLC,869583,761 MAIN AVE,,NORWALK,CT,6851
1636361,"CAVANAL HILL DISTRIBUTORS, INC,",869595,1 WILLIAMS CTR FL 15,,TULSA,OK,74172
1636515,"BAIN CAPITAL DISTRIBUTORS, LLC",869599,200 CLARENDON ST FL 44,FLOOR 44,BOSTON,MA,2116
1639104,SIGMA AMERICAS SECURITIES LLC,869616,125 PARK AVE STE 2525,"25TH FLOOR,",NEW YORK,NY,10017
1640943,"SILICON PRAIRIE CAPITAL PARTNERS, LLC",869625,475 CLEVELAND AVE N STE 101B,SUITE 115,SAINT PAUL,MN,55104
1643229,"MULLIGAN INVESTMENT BANKERS, LLC",869626,466 FOOTHILL BLVD STE 377,STE 377,LA CANADA,CA,91011
1643230,UNLU SECURITIES INC.,869627,250 PARK AVE STE 7077,SUITE 7077,NEW YORK,NY,10177
1644474,PANMURE GORDON SECURITIES LIMITED,869631,ONE NEW CHANGE,,LONDON,,EC4M 9AF
1646515,DUCERA SECURITIES LLC,869643,11 TIMES SQ FL 36,,NEW YORK,NY,10036
1646516,"SHOREBRIDGE CAPITAL SECURITIES, LLC",869644,780 3RD AVE # 30,30TH FLOOR,NEW YORK,NY,10017
1646680,"CLEARINGBID MARKETS, INC.",869646,6 LANDMARK SQ STE 403,SUITE 403,STAMFORD,CT,6901
1647525,"CVC FUNDING, LLC",869650,712 5TH AVE STE 45B2,SUITE 45B2,NEW YORK,NY,10019
1649587,EASTERLY SECURITIES LLC,869661,138 CONANT ST,,BEVERLY,MA,1915
1649718,CITADEL SECURITIES INSTITUTIONAL LLC,869663,131 S DEARBORN ST FL 32,,CHICAGO,IL,60603
1650209,"BETHESDA SECURITIES, LLC",869667,55 GREENS FARMS RD,,WESTPORT,CT,6880
1650211,PHILOSMITH SECURITIES LLC,869669,6 LANDMARK SQ,,STAMFORD,CT,6901
1650967,"RODMAN & RENSHAW, LLC",869671,430 PARK AVE,,NEW YORK,NY,10022
1653572,QUANTEDGE CAPITAL USA INC.,869679,540 MADISON AVE STE 4B,SUITE 4B,NEW YORK,NY,10022
1655327,EQUITYZEN SECURITIES LLC,869689,30 BROAD ST STE 1200,SUITE 1200,NEW YORK,NY,10004
1657003,"BROOKLANDS CAPITAL STRATEGIES BD, LP",869696,909 MONTGOMERY ST FL 4,,SAN FRANCISCO,CA,94133
1657004,"SIXTH STREET BD, LLC",869697,888 7TH AVE # 34,34TH FLOOR,NEW YORK,NY,10106
1657387,LAMBERSON CAPITAL LLC,869698,71 S WACKER DR STE 2300,,CHICAGO,IL,60606
1657975,"CSNR SERVICES, LLC",869704,6100 RED HOOK QTRS STE A22,3,ST THOMAS,VI,802
1659439,FLOW TRADERS U.S. INSTITUTIONAL TRADING LLC,869711,1114 AVENUE OF THE AMERICAS # 4,4TH FLOOR,NEW YORK,NY,10036
1661002,BURPEE DEL SIMONE CAPITAL MARKETS LLC,869714,75 ARLINGTON ST # 5,5TH FLOOR,BOSTON,MA,2116
1664323,"BROWN BROTHERS HARRIMAN INVESTMENTS, LLC",869731,140 BROADWAY,,NEW YORK,NY,10005
1666653,"TRADEZERO AMERICA, INC.",869736,68 34TH ST STE 513B,SUITE 513B,BROOKLYN,NY,11232
1668087,"CRB SECURITIES, LLC",869740,KELBY STREET,400,FORT LEE,NJ,7024
1670331,SERA GLOBAL SECURITIES US LLC,869752,1114 6TH AVE FL 22,THE GRACE BUILDING,NEW YORK,NY,10036
1670449,"TOPCAP PARTNERS, INC.",869755,63 MAIN ST STE 202,,SOUTHAMPTON,NY,11968
1670539,RIALTO MARKETS LLC,869756,42 BROADWAY STE 12,129,NEW YORK,NY,10004
1671292,"CADIA CAPITAL ADVISORS, LLC",869763,"10 PEMBROKE PLACE, BALLSBRIDGE",,DUBLIN 4,NY,D04 V1W6
1673992,"SEXTANT SECURITIES, LLC",869772,42 BROADWAY STE 12-129,ROOM 12,NEW YORK,NY,10004
1674294,"CALAMAR FINANCIAL GROUP, LLC",869777,3949 FOREST PKWY STE 300,,N TONAWANDA,NY,14120
1674710,GLOBAL SHARES FINANCIAL SERVICES INC.,869780,111 TOWN SQUARE PL STE 880,"8TH FLOOR,",JERSEY CITY,NJ,7310
1675365,"BOFA SECURITIES, INC.",869787,100 N TRYON ST,NC1 007 14 30,CHARLOTTE,NC,28202
1675797,"GORDON DYAL & CO., LLC",869791,152 W 57TH ST FL 39,,NEW YORK,NY,10019
1676691,"LEONIS SECURITIES, LLC",869797,330 MADISON AVE STE 2400,SUITE 2400,NEW YORK,NY,10017
1677161,UMERGENCE LLC,869801,1224 MILL ST BLDG B,,EAST BERLIN,CT,6023
1685816,"PANTHEON SECURITIES, LLC",869844,11 TIMES SQ,,NEW YORK,NY,10036
1686086,"PALMER CAPITAL ADVISORS, LLC",869847,42 BROADWAY STE 12-129,ROOM 11C,NEW YORK,NY,10004
1686088,"TORTOISEECOFIN SECURITIES, LLC",869849,6363 COLLEGE BLVD STE 100A,,OVERLAND PARK,KS,66211
1686091,"WOBD, LLC",869852,5150 E DUBLIN GRANVILLE RD STE 1,SUITE ONE,WESTERVILLE,OH,43081
1688905,"STATE STREET GLOBAL MARKETS, LLC",869862,1 LINCOLN ST,STATE STREET FINANCIAL CENTER,BOSTON,MA,2111
1688906,"CF SECURED, LLC",869863,110 E 59TH ST,,NEW YORK,NY,10022
1692079,DEALER SOLUTIONS NORTH AMERICA LLC,869874,42 BROADWAY STE 12-129,ROOM 11E,NEW YORK,NY,10004
1692081,RADIUS SECURITIES LLC,869876,42 BROADWAY STE 12-129,,NEW YORK,NY,10004
1693773,"8 RIVERS ADVISORS, LLC",869886,406 BLACKWELL ST FL 4,,DURHAM,NC,27701
1693820,BOERBOEL CAPITAL LLC,869887,300 N LA SALLE DR STE 2060,,CHICAGO,IL,60654
1694093,AMS DERIVATIVES B.V.,869890,STRAWINSKYLAAN 3095,,AMSTERDAM,P7,1077ZX
1698476,ANGEL POND CAPITAL LLC,869910,950 3RD AVE FL 25,,NEW YORK,NY,10022
1698759,"RESOLUTE INVESTMENT DISTRIBUTORS, INC.",869912,220 LAS COLINAS BLVD E STE 1200,,IRVING,TX,75039
1699415,STONINGTON DRIVE SECURITIES LLC,869914,51 JOHN F KENNEDY PKWY FL WEST,,SHORT HILLS,NJ,7078
1705704,"303 SECURITIES, LP",869952,401 W SUPERIOR ST,,CHICAGO,IL,60654
1707698,"INCENTRUM SECURITIES, LLC",869961,410 PARK AVE FL 15,,NEW YORK,NY,10022
1708357,CURRENT CAPITAL SECURITIES LLC,869966,950 3RD AVE FL 26,,NEW YORK,NY,10022
1708358,"KINGSWOOD CAPITAL PARTNERS, LLC",869967,11440 W BERNARDO CT STE 5300,SUITE 5300,SAN DIEGO,CA,92127
1709894,CMG SECURITIES LLC,869982,90 NEW MONTGOMERY ST,,SAN FRANCISCO,CA,94105
1712174,"AQR INVESTMENTS, LLC",869990,2 GREENWICH PLZ,,GREENWICH,CT,6830
1712175,BELL POTTER SECURITIES (US) LLC,869991,444 MADISON AVE,,NEW YORK,NY,10022
1712661,AFW ASSOCIATES LLC,869992,152 W 57TH ST # 36,36TH FLOOR,NEW YORK,NY,10019
1712818,ALPHA TRADING L.P.,869996,10 ABBA EVEN BOULEVARD,SUITE 208,HERZLIYA PITUACH,L3,4672528
1714596,EDGE ADVISORS LLC,870004,325 CHESTNUT ST STE 819,,PHILADELPHIA,PA,19106
1715445,"PORTER WHITE CAPITAL, LLC",870008,15 RICHARD ARRINGTON JR BLVD N,,BIRMINGHAM,AL,35203
1715650,XTX MARKETS LLC,870009,40 HUDSON YARDS FL 10,,NEW YORK,NY,10001
1717676,"TJ BENDER & COMPANY, INC.",870016,1380 W PACES FERRY RD NW STE 2195,SUITE 2195,ATLANTA,GA,30327
1718036,MONMOUTH CAPITAL MANAGEMENT LLC,870025,516 BAY AVE STE 4131,SUITE 4131,PT PLEAS BCH,NJ,8742
1720728,PCF CAPITAL MARKETS LLC,870040,2016 OCEAN ST,MAIL BOX 5,MARSHFIELD,MA,2050
1721382,"IOI CAPITAL & MARKETS, LLC",870045,8 GREENWAY PLZ STE 1515,SUITE 1515,HOUSTON,TX,77046
1723502,ROCKEFELLER FINANCIAL LLC,870054,45 ROCKEFELLER PLZ FL 5,FLOOR 5,NEW YORK,NY,10111
1725013,TCG CAPITAL MARKETS L.L.C.,870061,1 VANDERBILT AVE STE 3400,SUITE 3400,NEW YORK,NY,10017
1729875,NORDEA SECURITIES LLC,870077,1211 AVENUE OF THE AMERICAS,,NEW YORK,NY,10036
1729876,MILLIMAN INVESTMENT MANAGEMENT SERVICES LLC,870078,71 S WACKER DR # 31,31ST FLOOR,CHICAGO,IL,60606
1734249,STONE RIDGE SECURITIES LLC,870093,60 MADISON AVE # 9,9TH FLOOR,NEW YORK,NY,10010
1736742,"LS SECURITIES, LLC",870104,4 CAMPUS DR STE 3300,SUITE 3300,PARSIPPANY,NJ,7054
1737282,"HOOPOE CAPITAL MARKETS, LLC",870107,603 MASSACHUSETTS AVE STE 200,SUITE 200,BOSTON,MA,2118
1738676,ACANTHUS CAPITAL LIMITED,870116,10-12 BLANDFORD STREET,,LONDON,,W1U 4AZ
1740985,WILLIAM HOOD & COMPANY LLC.,870124,555 MADISON AVE # 11,11TH FLOOR,NEW YORK,NY,10022
1742814,ST INVEST LLC,870135,9901 W INTERSTATE 10 STE 8035,SUITE 8035,SAN ANTONIO,TX,78230
1743934,"ANALYST HUB SECURITIES, LLC",870144,2301 S CAPITAL OF TEXAS HWY,STE J 101,AUSTIN,TX,78746
1745922,"SERIESONE SECURITIES, LLC",870158,39 BROADWAY STE 3300,,NEW YORK,NY,10006
1745923,"TOKENSOFT GLOBAL MARKETS, LLC",870159,777 3RD AVE STE 3300,SUITE 3300,NEW YORK,NY,10017
1748036,"SMBC NIKKO SECURITIES CANADA, LTD.",870176,277 PARK AVE,,NEW YORK,NY,10172
1749969,OPENDEAL BROKER LLC,870188,475 SPRINGFIELD AVE STE 301,STE 301,SUMMIT,NJ,7901
1749970,"FM (USA), LLC",870189,80 8TH AVE STE 1603,SUITE 1603,NEW YORK,NY,10011
1750442,"GAMMA SECURITIES, INC.",870195,500 CALLE DE LA TANCA STE 305,OCHOA BUILDING,SAN JUAN,PR,901
1752756,"M STEVENS SECURITIES, LLC",870209,5031 BIRCH ST STE 175,SUITE 175,NEWPORT BEACH,CA,92660
1753566,FUTU CLEARING INC,870215,12750 MERIT DR STE 475,SUITE 475,DALLAS,TX,75251
1753924,EQX LLC,870220,148 LAFAYETTE ST,,NEW YORK,NY,10013
1754853,IUR SECURITIES LLC,870228,2ND FLOOR 48 DOVER STREET,57 BERKELEY SQ.,LONDON,,W1S 4FF
1759239,BREX TREASURY LLC,870251,12832 S FRONTRUNNER BLVD FL 5,FLOOR 5,DRAPER,UT,84020
1759901,DUANE STREET CAPITAL BD LLC,870254,1688 MERIDIAN AVE STE 701,SUITE 701,MIAMI BEACH,FL,33139
1760752,"FIDELITY PRIME FINANCING, LLC",870261,245 SUMMER ST,MAIL ZONE: V1B,BOSTON,MA,2210
